Accession,Gene Symbol,Description,mean_CLIP_enrichment,CLIP-seq FDR,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),candidate_group,binding_site_count,n_sites_detected_2plus_libraries,n_sites_detected_3_libraries,max_detected_libraries,mean_detected_libraries,depth_max_35L33G,depth_mean_35L33G,depth_max_2J3,depth_mean_2J3,depth_max_polyclonal,depth_mean_polyclonal,entropy_max_35L33G,entropy_mean_35L33G,entropy_max_2J3,entropy_mean_2J3,entropy_max_polyclonal,entropy_mean_polyclonal,has_binding_site
NM_008368,Il2rb,interleukin-2 receptor subunit beta precursor,,,,1.10999161139,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008369,Il3ra,interleukin-3 receptor subunit alpha precursor,-2.6134070393773867,0.999999999990223,,-0.234081316238,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008371,Il7,interleukin-7 precursor,,,,1.35639729515,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008375,Fabp6,gastrotropin,,,,3.18113330056,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008377,Lrig1,leucine-rich repeats and immunoglobulin-like domains protein 1 precursor,0.6903399785049329,0.54793609737465,,0.362677967206,Not_candidate,11,6.0,3.0,3.0,1.8181818181818181,49.0,24.142857142857142,69.0,36.57142857142857,60.0,36.5,1.12194921466,0.9015734441090001,1.06708951878,0.9457992988875714,1.09861228867,0.781400743195,True
NM_008382,Inhbe,inhibin beta E chain precursor,,,,-2.07802085024,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008384,Inpp1,inositol polyphosphate 1-phosphatase,,,,0.361137324034,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008385,Inpp5b,"type II inositol-1,4,5-trisphosphate",-1.88641330524736,0.999999999990223,,-0.114134245288,Not_candidate,2,0.0,0.0,1.0,1.0,33.0,33.0,14.0,14.0,,,0.902461143353,0.902461143353,0.892117870819,0.892117870819,,,True
NM_008389,Ipp,actin-binding protein IPP,-0.16429970999046278,0.999999999990223,,0.00427802591002,Not_candidate,1,0.0,0.0,1.0,1.0,16.0,16.0,,,,,1.02392879964,1.02392879964,,,,,True
NM_008391,Irf2,interferon regulatory factor 2,,,,1.19179837718,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008393,Irx3,iroquois-class homeodomain protein IRX-3,,,,-0.957072446222,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008398,Itga7,integrin alpha-7,0.06942345010317763,0.979201650648605,,-0.243163461167,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008399,Itgae,integrin alpha-E isoform 1,,,,-1.20480640438,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008400,Itgal,integrin alpha-L precursor,-0.7583039034661853,0.999999999990223,,-0.169325230916,Not_candidate,1,1.0,1.0,3.0,3.0,28.0,28.0,13.0,13.0,22.0,22.0,0.923908880966,0.923908880966,0.540204142389,0.540204142389,0.535959889216,0.535959889216,True
NM_008402,Itgav,integrin alpha-V precursor,2.473970102406447,0.017741320568628,,0.60156636334,Not_candidate,24,16.0,5.0,3.0,1.875,240.0,61.285714285714285,221.0,78.55555555555556,205.0,60.30769230769231,1.29512857435,0.9069566901400714,1.24876025529,0.8971454337136111,1.02965301406,0.8135489952989231,True
NM_008404,Itgb2,integrin beta-2,,,,0.574611398234,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008409,Itm2a,integral membrane protein 2A,1.67574925350101,0.0912579852799424,,0.453667948307,Not_candidate,6,5.0,3.0,3.0,2.3333333333333335,144.0,47.0,208.0,92.66666666666667,88.0,28.666666666666668,1.12850272077,0.9508915517447999,1.21684478793,0.9610359218406667,1.05657580441,0.902103324198,True
NM_008411,Cuzd1,CUB and zona pellucida-like domain-containing protein 1 precursor,,,,0.271571925994,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008413,Jak2,tyrosine-protein kinase JAK2,-0.3269637256840983,0.999999999990223,,0.340076046835,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008415,Jrk,jerky protein,-1.4718332211519431,0.999999999990223,,0.267431043878,Not_candidate,1,1.0,1.0,3.0,3.0,15.0,15.0,33.0,33.0,39.0,39.0,0.636514168295,0.636514168295,0.689009238477,0.689009238477,0.973596578236,0.973596578236,True
NM_008417,Kcna2,potassium voltage-gated channel subfamily A member 2,,,,0.379877291353,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008418,Kcna3,potassium voltage-gated channel subfamily A member 3,,,,-0.991144895505,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008420,Kcnb1,potassium voltage-gated channel subfamily B member 1,,,,-0.106700275319,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008421,Kcnc1,potassium voltage-gated channel subfamily C,,,,-0.228692066024,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008422,Kcnc3,potassium voltage-gated channel subfamily C member 3,-1.6820999001350367,0.999999999990223,,0.195761278508,Not_candidate,1,0.0,0.0,1.0,1.0,19.0,19.0,,,,,1.60356810317,1.60356810317,,,,,True
NM_008423,Kcnd1,potassium voltage-gated channel subfamily D member 1 precursor,-0.6979519223994393,0.999999999990223,,-0.305260300984,Not_candidate,2,1.0,1.0,3.0,2.0,13.0,13.0,14.0,14.0,25.0,25.0,0.925129083572,0.8919349982889999,0.598269588585,0.598269588585,0.500402423538,0.500402423538,True
NM_008425,Kcnj2,inward rectifier potassium channel 2,,,,-0.450493923086,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008426,Kcnj3,G protein-activated inward rectifier potassium channel 1,0.7505730308686506,0.501968350753439,,0.463624926967,Not_candidate,1,0.0,0.0,1.0,1.0,,,25.0,25.0,,,,,0.915594938494,0.915594938494,,,True
NM_008427,Kcnj4,inward rectifier potassium channel 4,,,,0.626906501817,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008428,Kcnj8,ATP-sensitive inward rectifier potassium channel 8,,,,-0.688322149709,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008429,Kcnj9,G protein-activated inward rectifier potassium channel 3,,,,-0.0565255784915,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008430,Kcnk1,potassium channel subfamily K member 1,0.9316559046279055,0.38752454323091,,-0.477188282841,Not_candidate,5,4.0,1.0,3.0,2.0,83.0,43.666666666666664,76.0,46.25,69.0,52.333333333333336,0.922220898569,0.8059388642956667,1.06440945366,0.85747616111675,1.11473510784,0.9965961119246667,True
NM_008431,Kcnk4,potassium channel subfamily K member 4 precursor,,,,1.37709331484,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008432,Kcnu1,potassium channel subfamily U member 1,,,,-0.395764021076,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008434,Kcnq1,potassium voltage-gated channel subfamily KQT member 1,,,,0.426206690287,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008435,Kcns1,potassium voltage-gated channel subfamily S member 1,,,,-0.247780779862,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008437,Napsa,napsin-A precursor,-0.84027189941308,0.999999999990223,,-0.520317336208,Not_candidate,3,2.0,1.0,3.0,2.0,52.0,33.0,29.0,29.0,59.0,37.0,0.955699891113,0.84963235827,1.19201519652,1.0044651830385,1.17545919455,0.837930809044,True
NM_008439,Khk,ketohexokinase,-1.7804769904004765,0.999999999990223,,0.0773022838828,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008440,Kif1a,kinesin-like protein KIF1A isoform a,-0.41774638162215894,0.999999999990223,,0.566634707122,Not_candidate,5,2.0,0.0,2.0,1.4,35.0,18.666666666666668,15.0,11.0,13.0,8.0,1.06748620013,0.9852975095653335,1.00424247305,0.8203783206724999,0.925129083572,0.7808216259334999,True
NM_008443,Kif3a,kinesin-like protein KIF3A,-1.3475296681034532,0.999999999990223,,-0.384126162968,Not_candidate,3,1.0,0.0,2.0,1.3333333333333333,18.0,18.0,26.0,26.0,24.0,22.5,0.964962923007,0.964962923007,0.983961446001,0.983961446001,1.01140426471,1.0051723957549998,True
NM_008444,Kif3b,kinesin-like protein KIF3B,-0.655522599299674,0.999999999990223,,-0.0160070497121,Not_candidate,7,5.0,4.0,3.0,2.2857142857142856,43.0,21.666666666666668,44.0,32.5,58.0,28.166666666666668,1.02172786049,0.8955329970298332,0.956608498102,0.770040082657,1.13966726595,0.8354609744743334,True
NM_008445,Kif3c,kinesin-like protein KIF3C,-1.2906710162282098,0.999999999990223,,-0.00227887961907,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008449,Kif5c,kinesin heavy chain isoform 5C,1.172759859946973,0.270946900649609,,-0.266933529785,Not_candidate,20,10.0,4.0,3.0,1.7,108.0,32.5,139.0,43.5,166.0,41.7,1.2969982715,0.8833588925311,1.32901061278,0.9636144751145,1.06882067283,0.8618188286480001,True
NM_008470,Krt16,"keratin, type I cytoskeletal 16",,,,1.22271979677,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_008471,Krt19,"keratin, type I cytoskeletal 19",-2.9154095717416233,0.999999999990223,,0.702915258331,Not_candidate,0,,,,,,,,,,,,,,,,,False
