Accession,Gene Symbol,Description,candidate_group,high_confidence,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),mean_CLIP_enrichment,CLIP-seq FDR,total_binding_site_count,binding_site_count,dominant_binding_region,5UTR_site_count,CDS_site_count,3UTR_site_count,is_ER_or_protein_folding,is_membrane_or_transmembrane,is_secretory_or_extracellular,is_Golgi_or_trafficking,is_lysosome_or_endosome,is_receptor_or_signaling,is_transporter_or_channel,is_adhesion_or_ECM,is_other_or_unclear,is_adhesion_or_ECM,ER_membrane_core,ER_membrane_broad
NM_007418,Adra2c,alpha-2C adrenergic receptor,Not_candidate,False,,0.406572725124,,,0,0,none,0,0,0,False,False,False,True,False,True,False,False,False,False,True,True
NM_007419,Adrb1,beta-1 adrenergic receptor,Not_candidate,False,,0.691648711191,,,0,0,none,0,0,0,False,False,False,True,False,True,False,False,False,False,True,True
NM_007420,Adrb2,beta-2 adrenergic receptor,Not_candidate,False,,1.52213250971,,,1,1,CDS,0,1,0,False,False,False,True,False,True,False,False,False,False,True,True
NM_007421,Adssl1,adenylosuccinate synthetase isozyme 1,Not_candidate,False,,0.191714051127,,,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007424,Acan,aggrecan core protein precursor,Not_candidate,False,,-0.183705226323,-0.6585568902127523,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007425,Ager,advanced glycosylation end product-specific receptor precursor,Not_candidate,False,,-0.98292477976,0.0,1.0,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007426,Angpt2,angiopoietin-2 precursor,Not_candidate,False,,1.28962307631,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007427,Agrp,agouti-related protein precursor,Not_candidate,False,,0.448614352391,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007428,Agt,angiotensinogen,Not_candidate,False,,-1.96707952275,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007433,Alppl2,embryonic-type alkaline phosphatase precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007435,Abcd1,ATP-binding cassette sub-family D member 1,Not_candidate,False,,0.477576018638,-1.762128046374067,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007436,Aldh3a1,"aldehyde dehydrogenase, dimeric NADP-preferring",Not_candidate,False,,0.78346795273,-0.9409202562723724,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007439,Alk,ALK tyrosine kinase receptor precursor,Not_candidate,False,,0.373970912065,,,1,1,3UTR,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False
NM_007440,Alox12,"arachidonate 12-lipoxygenase, 12S-type",Not_candidate,False,,0.330734126739,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007442,Alx4,homeobox protein aristaless-like 4,Not_candidate,False,,-0.598581484075,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007445,Amh,muellerian-inhibiting factor precursor,Not_candidate,False,,0.351613803176,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007446,Amy1,alpha-amylase 1 precursor,Not_candidate,False,,0.666759124604,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007455,Ap1g2,AP-1 complex subunit gamma-like 2,Not_candidate,False,,0.614121271048,-3.390892117594173,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007461,Apba2,amyloid beta A4 precursor protein-binding family,Not_candidate,False,,0.922446074044,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007463,Speg,striated muscle-specific serine/threonine-protein kinase isoform 1,Not_candidate,False,,-0.258035444407,-3.62028314829127,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007464,Birc3,baculoviral IAP repeat-containing protein 3,Not_candidate,False,,-0.545798531389,0.3022968652028393,1.0,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007465,Birc2,baculoviral IAP repeat-containing protein 2,Not_candidate,False,,0.101601325614,-0.4543091574321303,0.999999999990223,9,9,5UTR,4,3,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_007470,Apod,apolipoprotein D precursor,Not_candidate,False,,-0.178149204099,0.227581955738869,1.0,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007473,Aqp7,aquaporin-7,Not_candidate,False,,1.16181482739,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007482,Arg1,arginase-1,Not_candidate,False,,-0.255195360525,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007483,Rhob,rho-related GTP-binding protein RhoB precursor,Not_candidate,False,,0.727693791831,-1.0960995987266424,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_007485,Rhod,rho-related GTP-binding protein RhoD precursor,Not_candidate,False,,0.762266846301,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007486,Arhgdib,rho GDP-dissociation inhibitor 2,Not_candidate,False,,-0.997450388364,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007488,Arnt2,aryl hydrocarbon receptor nuclear translocator,Not_candidate,False,,-0.356574747103,-0.809450051341171,0.999999999990223,3,3,3UTR,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False
NM_007489,Arntl,aryl hydrocarbon receptor nuclear translocator-like protein 1 isoform 1,Not_candidate,False,,0.391233943107,-1.3265714997184466,0.999999999990223,2,2,tie,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007491,Art5,ecto-ADP-ribosyltransferase 5 precursor,Not_candidate,False,,-0.610374281477,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007492,Arx,homeobox protein ARX,Not_candidate,False,,1.33680561412,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007493,Asgr2,asialoglycoprotein receptor 2,Not_candidate,False,,0.373005173167,,,0,0,none,0,0,0,False,False,True,False,False,True,False,False,False,False,True,True
NM_007494,Ass1,argininosuccinate synthase,Not_candidate,False,,0.976543748978,-3.469022874265877,0.999999999990223,2,2,CDS,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007495,Astn1,astrotactin-1 isoform 2 precursor,Not_candidate,False,,-0.296415005579,0.99327403935412,1.0,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007496,Zfhx3,zinc finger homeobox protein 3,Not_candidate,False,,0.41780565831,-0.2353521552070823,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007498,Atf3,cyclic AMP-dependent transcription factor ATF-3,Not_candidate,False,,-0.825609026125,0.9508142705287134,1.0,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007500,Atoh1,protein atonal homolog 1,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007504,Atp2a1,sarcoplasmic/endoplasmic reticulum calcium,Not_candidate,False,,0.663474214922,,,0,0,none,0,0,0,True,False,False,False,False,False,True,False,False,False,True,True
NM_007511,Atp7b,copper-transporting ATPase 2,Not_candidate,False,,0.542769414552,0.8427992006924964,0.452844872120314,1,1,3UTR,0,0,1,False,False,False,False,False,False,True,False,False,False,False,True
NM_007514,Slc7a2,low affinity cationic amino acid transporter 2 isoform 1,Not_candidate,False,,0.347306754368,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_007519,Baat,bile acid-CoA:amino acid N-acyltransferase,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007522,Bad,bcl2 antagonist of cell death,Not_candidate,False,,0.661261485822,-1.5002162679170865,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007528,Bcl6b,B-cell CLL/lymphoma 6 member B protein,Not_candidate,False,,0.439669933847,-1.27826805275672,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007529,Bcan,brevican core protein isoform 1,Not_candidate,False,,-0.247479208618,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007530,Bcap29,B-cell receptor-associated protein 29,Not_candidate,False,,-1.21287140826,2.1403599201541565,0.0330867817666297,12,12,tie,0,6,6,False,False,False,False,False,True,False,False,False,False,False,False
NM_007537,Bcl2l2,bcl-2-like protein 2,Not_candidate,False,,0.298448592651,-0.282196703589283,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_007538,Opn1sw,short-wave-sensitive opsin 1,Not_candidate,False,,-0.896273758535,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007540,Bdnf,brain-derived neurotrophic factor isoform 1 precursor,Not_candidate,False,,-0.203873957103,2.4812106288907234,0.0208190143830929,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007542,Bgn,biglycan precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007545,Hrk,activator of apoptosis harakiri,Not_candidate,False,,-0.652475969172,0.4649532057804033,1.0,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_007546,Bik,bcl-2-interacting killer,Not_candidate,False,,0.983608573991,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007547,Sirpa,tyrosine-protein phosphatase non-receptor type substrate 1 isoform 1 precursor,Not_candidate,False,,0.938324602297,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007548,Prdm1,PR domain zinc finger protein 1,Not_candidate,False,,0.0269950560719,-0.0269718942435285,0.999999999990223,5,5,3UTR,0,1,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_007551,Cxcr5,C-X-C chemokine receptor type 5,Not_candidate,False,,0.483476803035,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007552,Bmi1,polycomb complex protein BMI-1,Not_candidate,False,,0.553774771364,,,2,2,CDS,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007553,Bmp2,bone morphogenetic protein 2 precursor,Not_candidate,False,,3.00664844226,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007556,Bmp6,bone morphogenetic protein 6 precursor,Not_candidate,False,,-1.5388426561,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007557,Bmp7,bone morphogenetic protein 7 precursor,Not_candidate,False,,0.226557390685,-1.535186181005578,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_007558,Bmp8a,bone morphogenetic protein 8A precursor,Not_candidate,False,,0.637048011506,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007559,Bmp8b,bone morphogenetic protein 8B precursor,Not_candidate,False,,0.518912789181,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007560,Bmpr1b,bone morphogenetic protein receptor type-1B precursor,Not_candidate,False,,0.536720598253,2.2979225256443567,0.0245131503339916,3,3,3UTR,0,1,2,False,False,False,False,False,True,False,False,False,False,False,False
NM_007561,Bmpr2,bone morphogenetic protein receptor type-2 precursor,Not_candidate,False,,0.0909107519949,2.6854271485605765,0.0118868684931744,28,28,CDS,2,26,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007562,Bnc1,zinc finger protein basonuclin-1,Not_candidate,False,,0.290729447448,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007563,Bpgm,bisphosphoglycerate mutase,Not_candidate,False,,-0.495317993661,-0.3753266297009458,0.999999999990223,2,2,tie,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_007567,Bsn,protein bassoon,Not_candidate,False,,0.653324612088,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007570,Btg2,protein BTG2,Not_candidate,False,,0.482420036498,-1.005314742292492,0.999999999990223,3,3,3UTR,0,0,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_007575,Ciita,MHC class II transactivator isoform 2,Not_candidate,False,,0.000513086869018,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007578,Cacna1a,voltage-dependent P/Q-type calcium channel subunit alpha-1A,Not_candidate,False,,0.96083460224,-0.5991032938728243,0.999999999990223,4,4,CDS,0,4,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_007579,Cacna1b,voltage-dependent N-type calcium channel subunit,Not_candidate,False,,0.867929659749,-0.2682700306817016,0.999999999990223,3,3,CDS,0,3,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_007581,Cacnb3,voltage-dependent L-type calcium channel subunit,Not_candidate,False,,0.170067676849,-2.2309219300852168,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_007583,Cacng2,voltage-dependent calcium channel gamma-2 subunit,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_007584,Ddr1,epithelial discoidin domain-containing receptor 1 isoform 1,Not_candidate,False,,-0.284258000191,-0.3434008057406275,0.999999999990223,3,3,CDS,0,2,1,False,False,False,False,False,True,False,False,False,False,False,False
NM_007588,Calcr,calcitonin receptor isoform 1b precursor,Not_candidate,False,,-0.214210827526,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_007592,Car8,carbonic anhydrase-related protein,Not_candidate,False,,-0.0562196962509,0.6168181181084027,0.583064029964935,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007601,Capn3,calpain-3 isoform a,Not_candidate,False,,-0.559594698005,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007602,Capn5,calpain-5,Not_candidate,False,,1.09694982442,-3.19519845088038,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007603,Capn6,calpain-6,Not_candidate,False,,0.718218292641,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007606,Car3,carbonic anhydrase 3,Not_candidate,False,,-0.273173425035,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007607,Car4,carbonic anhydrase 4 precursor,Not_candidate,False,,-3.05227430714,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007608,Car5a,"carbonic anhydrase 5A, mitochondrial precursor",Not_candidate,False,,1.42248926684,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007610,Casp2,caspase-2,Not_candidate,False,,-0.299034351452,-1.19871558939205,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007611,Casp7,caspase-7 precursor,Not_candidate,False,,0.21851058236,-1.055909165513443,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007619,Cbl,E3 ubiquitin-protein ligase CBL,Not_candidate,False,,0.537333264483,0.864253092460325,0.439827295466234,9,9,3UTR,0,3,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_007621,Cbr2,carbonyl reductase [NADPH] 2,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
